ID,device_type,brand,model,release_year,os,form_factor,cpu_brand,cpu_model,cpu_tier,cpu_cores,cpu_threads,cpu_base_ghz,cpu_boost_ghz,gpu_brand,gpu_model,gpu_tier,vram_gb,ram_gb,storage_type,storage_gb,storage_drive_count,display_type,display_size_in,resolution,refresh_hz,battery_wh,charger_watts,psu_watts,wifi,bluetooth,weight_kg,warranty_months,price
51617,Laptop,HP,HP Air UQ9,2025,macOS,2-in-1,Intel,Intel i5-10260,2,6,12,2.2,3.1,NVIDIA,RTX 30 60,2,6,16,NVMe,512,1,QLED,15.6,3840x2160,60,70,180,0,Wi-Fi 5,5.2,1.3,12,1974.99
69175,Laptop,HP,HP Slim 09F,2025,Windows,Mainstream,Intel,Intel i9-12902,6,24,48,3.0,3.9,NVIDIA,RTX 40 80 Ti,5,12,96,Hybrid,1024,1,IPS,16.0,2880x1800,60,56,240,0,Wi-Fi 6,5.0,3.03,48,2884.99
29474,Laptop,Apple,Apple Slim 80W,2022,Windows,Gaming,Apple,Apple M2 Max,5,16,16,2.8,3.7,Apple,Apple Integrated,6,6,96,NVMe,256,2,Mini-LED,17.3,1920x1080,60,70,65,0,Wi-Fi 6E,5.2,1.84,24,2873.99
43384,Laptop,HP,HP Nitro C8A,2023,Linux,Workstation,AMD,AMD Ryzen 5 5880,2,8,16,2.2,3.0,NVIDIA,RTX 40 50,1,4,8,NVMe,512,1,IPS,13.3,1920x1080,60,80,90,0,Wi-Fi 6E,5.2,1.12,12,1291.99
15340,Laptop,Dell,Dell Think GR0,2024,Windows,Ultrabook,Intel,Intel i7-11996,4,12,24,2.6,3.5,NVIDIA,RTX 40 70,3,8,32,HDD,256,1,Mini-LED,13.3,2880x1800,60,90,180,0,Wi-Fi 6E,5.0,2.32,12,2258.99
90675,Laptop,Lenovo,Lenovo Nitro V9T,2021,Windows,Mainstream,AMD,AMD Ryzen 5 3248,3,8,16,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,SSD,256,1,OLED,14.0,3840x2160,60,90,65,0,Wi-Fi 6E,5.2,1.37,12,2015.99
53474,Laptop,Lenovo,Lenovo Nitro 5TC,2021,Windows,Mainstream,Intel,Intel i3-13935,1,4,8,2.0,3.0,NVIDIA,RTX 30 50,1,4,8,SSD,2048,2,IPS,16.0,1920x1080,120,56,65,0,Wi-Fi 6,5.0,1.73,24,1023.99
39981,Laptop,Lenovo,Lenovo Slim 156,2020,Windows,Gaming,Intel,Intel i5-13572,2,8,14,2.2,3.2,Intel,Arc A580,3,4,16,NVMe,1024,1,Mini-LED,14.0,1920x1080,90,50,45,0,Wi-Fi 5,5.2,1.37,24,1604.99
8296,Desktop,Lenovo,Lenovo Cube 3TS,2023,Windows,Micro-ATX,Intel,Intel i7-14847,4,12,24,3.0,3.9,NVIDIA,RTX 20 80,4,10,64,NVMe,256,3,LED,24.0,1920x1080,60,0,0,1000,Wi-Fi 6,5.2,11.0,24,1643.99
11321,Laptop,Dell,Dell Zen 1MU,2025,Linux,Gaming,AMD,AMD Ryzen 7 6702,4,12,24,2.6,3.6,AMD,RX 7000 80,4,10,64,SSD,1024,1,Mini-LED,15.6,1920x1080,165,70,65,0,Wi-Fi 6E,5.0,1.5,24,2592.99
6848,Laptop,HP,HP Legion 8RR,2025,Windows,Gaming,Intel,Intel i7-14472,5,16,32,2.8,3.8,NVIDIA,RTX 30 90,6,16,96,SSD,2048,1,IPS,15.6,1920x1080,165,56,90,0,Wi-Fi 5,5.1,3.0,12,2997.99
28583,Laptop,Acer,Acer Zen EPS,2019,Windows,Gaming,Intel,Intel i7-10181,5,16,32,2.8,3.7,NVIDIA,RTX 30 80,4,10,64,HDD,2048,1,LED,13.3,1920x1080,240,99,65,0,Wi-Fi 6E,5.3,2.32,24,2356.99
6931,Desktop,Apple,Apple Pro SRA,2025,Windows,ATX,Apple,Apple M1 Pro,2,6,6,2.6,3.6,Apple,Apple Integrated,1,0,16,HDD,512,3,QLED,27.0,3440x1440,144,0,0,300,Wi-Fi 7,5.1,10.0,24,1789.99
3711,Desktop,Dell,Dell Forge AF7,2023,macOS,SFF,AMD,AMD Ryzen 7 5946,4,12,24,3.0,3.8,NVIDIA,RTX 30 80 Ti,5,12,64,NVMe,256,1,LED,24.0,3440x1440,60,0,0,300,Wi-Fi 7,5.0,6.0,24,2750.99
88195,Desktop,Lenovo,Lenovo Forge EKZ,2018,Windows,Micro-ATX,AMD,AMD Ryzen 7 4189,4,14,28,3.0,3.9,NVIDIA,RTX 20 70,3,8,32,HDD,512,2,Mini-LED,27.0,2560x1440,120,0,0,450,Wi-Fi 6E,5.3,12.0,12,1557.99
34040,Laptop,Lenovo,Lenovo Creator 6VJ,2023,Windows,Mainstream,AMD,AMD Ryzen 7 4911,5,16,32,2.8,3.7,NVIDIA,RTX 40 80,4,10,72,HDD,512,1,LED,17.3,3840x2160,165,50,90,0,Wi-Fi 7,5.1,1.24,12,2598.99
42871,Desktop,Dell,Dell Arena 8IJ,2024,Windows,ATX,Intel,Intel i5-13893,2,6,12,2.6,3.7,Intel,Arc A380,2,0,16,Hybrid,256,3,OLED,27.0,1920x1080,60,0,0,750,Wi-Fi 5,4.2,7.0,24,1374.99
2398,Laptop,Lenovo,Lenovo Think 14B,2020,macOS,Mainstream,AMD,AMD Ryzen 5 4947,3,8,16,2.4,3.5,Apple,Apple Integrated,2,2,16,NVMe,1024,1,LED,14.0,1920x1080,90,80,90,0,Wi-Fi 5,5.0,2.37,12,1707.99
12956,Laptop,ASUS,ASUS Think EXJ,2021,Windows,Workstation,AMD,AMD Ryzen 5 6494,3,8,16,2.4,3.2,NVIDIA,RTX 40 80,4,10,32,SSD,512,1,LED,15.6,2880x1800,120,50,90,0,Wi-Fi 5,5.2,1.7,24,2094.99
25884,Desktop,ASUS,ASUS Station V1N,2023,Windows,SFF,Intel,Intel i3-12180,1,8,16,2.4,3.4,NVIDIA,RTX 30 50,1,4,8,SSD,256,1,LED,27.0,1920x1080,60,0,0,650,Wi-Fi 6E,5.0,15.0,12,805.99
35530,Desktop,HP,HP Station JPS,2022,Windows,Micro-ATX,AMD,AMD Ryzen 5 4502,2,10,20,2.6,3.5,NVIDIA,RTX 40 70,3,8,16,SSD,512,1,OLED,27.0,3440x1440,60,0,0,1000,Wi-Fi 6,5.3,13.0,12,1689.99
26537,Desktop,Gigabyte,Gigabyte Think RXL,2023,Windows,ATX,Intel,Intel i5-13458,3,8,16,2.8,3.8,Apple,Apple Integrated,4,0,32,SSD,1024,3,IPS,24.0,3840x2160,120,0,0,550,Wi-Fi 6,5.1,8.0,24,2116.99
63727,Laptop,Acer,Acer Pro LL2,2019,Windows,Ultrabook,Intel,Intel i5-12338,2,6,12,2.2,3.2,AMD,RX 7000 50,1,4,8,SSD,1024,2,OLED,17.3,1920x1080,60,80,65,0,Wi-Fi 6E,5.1,1.24,12,1385.99
67962,Laptop,Lenovo,Lenovo Stealth FW5,2022,Windows,Mainstream,AMD,AMD Ryzen 5 7818,2,8,14,2.2,3.2,AMD,RX 5000 50,1,4,8,HDD,256,1,VA,13.3,2880x1800,60,90,45,0,Wi-Fi 6,5.2,1.32,12,1026.99
22364,Desktop,Apple,Apple Think H9A,2020,Windows,Mini-ITX,Apple,Apple M3 Pro,5,16,16,3.2,4.2,Apple,Apple Integrated,4,2,64,Hybrid,4096,2,LED,27.0,2560x1440,60,0,0,750,Wi-Fi 5,5.3,5.0,12,2156.99
44080,Laptop,HP,HP Creator 7DF,2022,Windows,Gaming,Intel,Intel i5-11834,3,8,16,2.4,3.3,AMD,RX 5000 60,2,6,16,NVMe,256,1,QLED,14.0,2880x1800,165,56,180,0,Wi-Fi 6E,5.2,0.97,12,1895.99
83453,Laptop,Dell,Dell Blade JZR,2022,Windows,Gaming,Intel,Intel i7-14535,4,12,22,2.6,3.6,Intel,Arc A580,3,2,32,NVMe,1024,1,Mini-LED,15.6,2880x1800,60,80,65,0,Wi-Fi 6,5.1,3.0,24,2390.99
59731,Laptop,Acer,Acer Pro XVW,2023,Windows,Workstation,Intel,Intel i5-10183,3,8,16,2.4,3.5,Intel,Arc A580,3,2,32,NVMe,512,1,IPS,16.0,1920x1080,120,70,180,0,Wi-Fi 6,5.0,1.33,24,1713.99
11732,Desktop,ASUS,ASUS Arena SVF,2025,Windows,Full-Tower,AMD,AMD Ryzen 9 7993,6,24,48,3.4,4.4,NVIDIA,RTX 30 90,6,16,128,NVMe,1024,1,OLED,24.0,1920x1080,120,0,0,550,Wi-Fi 6,5.1,4.0,12,2583.99
60166,Laptop,MSI,MSI Legion SI8,2025,macOS,Ultrabook,Intel,Intel i5-11831,2,6,12,2.2,3.0,NVIDIA,RTX 40 60,2,6,16,NVMe,256,1,VA,17.3,1920x1080,144,56,65,0,Wi-Fi 7,5.1,1.84,12,1929.99
89580,Laptop,HP,HP Blade 9X6,2022,Windows,Workstation,Intel,Intel i5-13709,3,8,16,2.4,3.4,NVIDIA,RTX 40 70,3,8,32,NVMe,256,2,LED,15.6,1920x1080,60,56,240,0,Wi-Fi 6E,5.2,1.7,24,1712.99
18116,Laptop,Lenovo,Lenovo Blade UO1,2022,Windows,Mainstream,AMD,AMD Ryzen 5 3532,3,10,20,2.4,3.2,Intel,Arc A380,2,0,16,Hybrid,512,1,IPS,15.6,1920x1080,60,50,90,0,Wi-Fi 6E,5.2,1.7,12,1467.99
71355,Desktop,Razer,Razer Think W9J,2020,Windows,ATX,AMD,AMD Ryzen 7 3681,4,12,24,3.0,3.9,NVIDIA,RTX 30 80,4,10,64,NVMe,1024,3,LED,24.0,2560x1440,60,0,0,550,Wi-Fi 7,5.1,6.0,24,1669.99
54402,Desktop,Acer,Acer Forge DT9,2022,Windows,ATX,Intel,Intel i5-11865,2,6,12,2.6,3.5,NVIDIA,RTX 40 60,2,6,16,Hybrid,256,1,OLED,24.0,1920x1080,144,0,0,650,Wi-Fi 5,5.2,6.0,12,1280.99
16680,Laptop,HP,HP Think GPN,2022,Windows,Mainstream,Intel,Intel i5-13614,2,6,12,2.2,3.3,NVIDIA,RTX 20 70,3,8,16,NVMe,256,1,OLED,15.6,1920x1080,120,80,65,0,Wi-Fi 5,5.0,1.5,24,1653.99
65070,Laptop,Gigabyte,Gigabyte Legion 9S1,2023,Windows,Gaming,AMD,AMD Ryzen 7 6669,4,14,28,2.6,3.7,NVIDIA,RTX 30 70,3,8,32,SSD,2048,1,IPS,15.6,3840x2160,120,70,90,0,Wi-Fi 6,5.3,2.0,24,2097.99
81630,Laptop,Apple,Apple Stealth 8FL,2022,Windows,Gaming,Apple,Apple M3,4,12,12,2.6,3.4,Apple,Apple Integrated,4,2,64,SSD,1024,1,QLED,14.0,1920x1080,240,56,90,0,Wi-Fi 6,5.0,1.87,36,3087.99
89917,Laptop,MSI,MSI Air BK3,2025,macOS,2-in-1,Intel,Intel i5-13755,3,8,16,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,NVMe,1024,1,QLED,17.3,2880x1800,60,60,65,0,Wi-Fi 7,5.2,1.64,24,2339.99
44660,Laptop,ASUS,ASUS Nitro LRX,2021,macOS,Workstation,Intel,Intel i5-11776,3,8,16,2.4,3.3,NVIDIA,RTX 40 70,3,8,32,HDD,2048,1,OLED,14.0,2880x1800,144,80,180,0,Wi-Fi 6E,4.2,1.37,12,2377.99
30292,Desktop,MSI,MSI Strix RJ0,2024,Windows,SFF,Intel,Intel i5-12965,3,8,16,2.8,3.8,NVIDIA,RTX 30 80,4,10,32,NVMe,2048,1,LED,27.0,1920x1080,60,0,0,550,Wi-Fi 6E,5.0,8.0,12,1854.99
63367,Laptop,Acer,Acer Nitro 8D3,2025,macOS,2-in-1,Intel,Intel i7-13652,4,12,24,2.6,3.7,AMD,RX 6000 70,3,8,32,SSD,1024,2,VA,16.0,3840x2160,60,70,180,0,Wi-Fi 7,5.1,1.33,36,2224.99
53265,Laptop,MSI,MSI Stealth 50Z,2020,Windows,Mainstream,Intel,Intel i7-11717,4,12,24,2.6,3.6,NVIDIA,RTX 30 70,3,8,32,HDD,1024,1,IPS,15.6,1920x1080,120,56,45,0,Wi-Fi 6,5.2,2.5,36,1711.99
21612,Laptop,Apple,Apple Zen XK6,2018,macOS,Workstation,Apple,Apple M2 Pro,3,10,10,2.4,3.3,Apple,Apple Integrated,2,0,16,NVMe,2048,1,IPS,15.6,1920x1080,144,99,90,0,Wi-Fi 6,5.2,2.0,12,2451.99
73386,Desktop,Acer,Acer Strix EXX,2022,macOS,SFF,Intel,Intel i7-13445,4,12,24,3.0,3.8,NVIDIA,RTX 30 80,4,10,64,SSD,1024,2,OLED,27.0,2560x1440,144,0,0,550,Wi-Fi 6E,5.3,6.0,12,2342.99
32321,Laptop,Apple,Apple Zen DQW,2022,Windows,Ultrabook,Apple,Apple M3,4,14,14,2.6,3.5,Apple,Apple Integrated,3,0,32,HDD,2048,1,OLED,14.0,2560x1600,144,60,240,0,Wi-Fi 5,5.2,1.37,12,2858.99
58455,Laptop,Dell,Dell Blade TCS,2024,macOS,Ultrabook,Intel,Intel i5-14580,2,6,12,2.2,3.1,Apple,Apple Integrated,1,0,16,SSD,512,1,LED,14.0,1920x1080,60,60,180,0,Wi-Fi 5,5.2,2.37,24,1477.99
2771,Desktop,MSI,MSI Strix GQ4,2023,Windows,Full-Tower,AMD,AMD Ryzen 7 7863,4,12,24,3.0,3.9,NVIDIA,RTX 30 80,4,10,64,Hybrid,1024,3,QLED,24.0,1920x1080,144,0,0,650,Wi-Fi 6,5.0,4.0,24,1963.99
86638,Laptop,Lenovo,Lenovo Legion 792,2018,Windows,Ultrabook,Intel,Intel i3-11481,1,4,8,2.0,3.0,NVIDIA,RTX 40 50,1,4,8,HDD,512,1,QLED,15.6,2880x1800,144,70,45,0,Wi-Fi 5,5.0,1.7,12,1270.99
14503,Desktop,Lenovo,Lenovo Station RQY,2020,Windows,Mini-ITX,Intel,Intel i5-14321,3,8,16,2.8,3.6,NVIDIA,RTX 40 80,4,10,32,Hybrid,256,1,IPS,24.0,3440x1440,60,0,0,650,Wi-Fi 6E,4.2,15.0,36,1748.99
41841,Desktop,Lenovo,Lenovo Forge JMM,2024,macOS,Full-Tower,Intel,Intel i3-13421,1,4,8,2.4,3.4,NVIDIA,RTX 30 50,1,4,8,SSD,512,1,OLED,24.0,1920x1080,60,0,0,850,Wi-Fi 6,5.3,11.0,12,1510.99
34900,Laptop,HP,HP Creator Q84,2019,Windows,Workstation,AMD,AMD Ryzen 5 6170,2,8,16,2.2,3.3,NVIDIA,RTX 40 50,1,4,8,Hybrid,1024,1,IPS,14.0,1920x1080,144,80,65,0,Wi-Fi 6,5.2,1.57,12,1136.99
84357,Laptop,MSI,MSI Blade GKW,2024,Windows,Mainstream,AMD,AMD Ryzen 5 5353,3,8,16,2.4,3.3,AMD,RX 7000 60,2,6,16,HDD,512,2,LED,15.6,1920x1080,120,50,120,0,Wi-Fi 5,5.3,1.5,36,1490.99
20380,Desktop,Acer,Acer Creator E2O,2025,Windows,Full-Tower,Intel,Intel i7-11415,4,12,24,3.0,3.9,NVIDIA,RTX 40 80,4,10,64,SSD,512,2,LED,24.0,3440x1440,60,0,0,650,Wi-Fi 5,4.2,4.0,36,1866.99
63616,Laptop,MSI,MSI Pro TQD,2025,Windows,Gaming,AMD,AMD Ryzen 9 7910,6,26,52,3.0,4.0,NVIDIA,RTX 30 90,6,16,128,NVMe,1024,1,QLED,14.0,1920x1080,90,60,65,0,Wi-Fi 6,5.1,1.37,36,3386.99
52864,Laptop,Lenovo,Lenovo Blade K1U,2025,macOS,2-in-1,Intel,Intel i7-14215,5,16,32,2.8,3.7,NVIDIA,RTX 30 80,4,10,64,NVMe,512,1,LED,14.0,1920x1080,60,80,65,0,Wi-Fi 5,5.2,1.57,24,2780.99
47039,Laptop,ASUS,ASUS Zen AZX,2022,Windows,Mainstream,AMD,AMD Ryzen 7 4475,5,16,32,2.8,3.8,AMD,RX 6000 80,4,10,64,HDD,1024,1,VA,17.3,1920x1080,60,90,120,0,Wi-Fi 6E,4.2,1.64,24,2216.99
6138,Laptop,Dell,Dell Think PH6,2019,Windows,Gaming,Intel,Intel i5-11823,3,8,16,2.4,3.4,NVIDIA,RTX 30 80,4,10,32,NVMe,2048,1,QLED,14.0,2880x1800,90,56,90,0,Wi-Fi 6,4.2,1.57,24,2614.99
80832,Desktop,HP,HP Strix 1JA,2021,Windows,ATX,Intel,Intel i7-12676,5,18,36,3.2,4.0,NVIDIA,RTX 30 80,4,10,64,SSD,512,1,LED,24.0,1920x1080,60,0,0,650,Wi-Fi 6,5.2,8.0,48,1654.99
61675,Laptop,Acer,Acer Blade 376,2024,macOS,Ultrabook,Intel,Intel i5-11429,3,8,14,2.4,3.2,AMD,RX 7000 70,3,8,32,SSD,512,1,LED,15.6,2560x1600,60,50,120,0,Wi-Fi 6,5.0,2.0,24,2059.99
98133,Laptop,Gigabyte,Gigabyte Pro EBZ,2022,Windows,Mainstream,Intel,Intel i7-14672,4,12,24,2.6,3.7,NVIDIA,RTX 30 70,3,8,32,NVMe,4096,1,LED,15.6,1920x1080,60,90,120,0,Wi-Fi 5,5.3,1.5,12,1919.99
13557,Desktop,ASUS,ASUS Station TQ6,2023,Windows,Full-Tower,AMD,AMD Ryzen 5 4119,2,6,12,2.6,3.6,NVIDIA,RTX 30 60,2,6,16,NVMe,1024,1,LED,24.0,1920x1080,120,0,0,750,Wi-Fi 6E,5.2,7.0,24,1049.99
60990,Laptop,HP,HP Blade BG2,2024,macOS,Ultrabook,Intel,Intel i7-13473,4,12,24,2.6,3.6,Apple,Apple Integrated,4,0,64,HDD,1024,1,Mini-LED,15.6,1920x1080,90,80,120,0,Wi-Fi 7,5.1,1.5,36,2345.99
83410,Desktop,Lenovo,Lenovo Creator K91,2023,Windows,Full-Tower,Intel,Intel i5-14813,3,12,24,2.8,3.8,NVIDIA,RTX 30 70,3,8,32,NVMe,256,2,LED,27.0,1920x1080,60,0,0,650,Wi-Fi 6E,5.0,15.0,24,1356.99
25253,Laptop,HP,HP Stealth 1J5,2023,Windows,Workstation,Intel,Intel i7-14690,4,12,24,2.6,3.4,Intel,Arc B700,4,0,72,NVMe,1024,2,LED,16.0,1920x1080,90,99,120,0,Wi-Fi 5,5.0,1.33,36,2046.99
38743,Laptop,ASUS,ASUS Zen 7C1,2018,Windows,Ultrabook,AMD,AMD Ryzen 5 7714,3,10,20,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,Hybrid,512,1,QLED,14.0,3840x2160,60,50,65,0,Wi-Fi 5,5.0,1.57,36,2138.99
5447,Laptop,Lenovo,Lenovo Slim 5AE,2025,Windows,2-in-1,Intel,Intel i3-13900,1,4,8,2.0,2.9,NVIDIA,RTX 40 50,1,4,8,SSD,256,1,IPS,15.6,2560x1600,60,70,120,0,Wi-Fi 5,5.2,1.5,36,1118.99
80325,Laptop,HP,HP Slim 8L6,2024,Windows,2-in-1,AMD,AMD Ryzen 3 7433,1,4,8,2.0,3.0,NVIDIA,RTX 30 50,1,4,8,HDD,1024,1,LED,15.6,2560x1600,144,60,180,0,Wi-Fi 6E,5.3,1.7,12,1242.99
86179,Laptop,Apple,Apple Zen U8O,2023,Windows,Ultrabook,Apple,Apple M3 Max,2,8,8,2.2,3.1,Apple,Apple Integrated,2,2,16,SSD,1024,1,IPS,14.0,1920x1080,60,70,65,0,Wi-Fi 6E,5.1,1.57,12,1533.99
57113,Laptop,HP,HP Legion AB8,2021,macOS,Mainstream,AMD,AMD Ryzen 5 6437,3,8,16,2.4,3.5,NVIDIA,RTX 40 50,1,4,16,NVMe,2048,2,LED,14.0,1920x1080,60,60,90,0,Wi-Fi 5,5.2,1.37,36,1579.99
45943,Desktop,Lenovo,Lenovo Cube WA6,2025,Windows,SFF,Intel,Intel i7-14292,4,12,24,3.0,3.9,AMD,RX 6000 80,4,10,64,NVMe,2048,3,LED,27.0,1920x1080,60,0,0,550,Wi-Fi 6E,5.1,6.0,12,1747.99
42038,Laptop,Acer,Acer Zen AN2,2023,macOS,Workstation,Intel,Intel i3-11945,1,4,8,2.0,3.0,NVIDIA,RTX 40 60,2,6,8,HDD,512,2,LED,14.0,1920x1080,60,70,45,0,Wi-Fi 5,4.2,1.57,12,1569.99
15346,Laptop,Apple,Apple Slim EMY,2022,Windows,2-in-1,Apple,Apple M3,4,12,12,2.6,3.7,Apple,Apple Integrated,2,0,32,NVMe,1024,1,VA,15.6,1920x1080,60,70,90,0,Wi-Fi 6,5.1,2.0,24,1710.99
9187,Desktop,MSI,MSI Forge YHC,2020,Windows,Full-Tower,AMD,AMD Ryzen 9 5329,6,26,52,3.4,4.4,NVIDIA,RTX 40 80 Ti,5,12,96,NVMe,512,2,LED,27.0,3840x2160,60,0,0,850,Wi-Fi 6,5.1,11.0,12,2537.99
54521,Desktop,Samsung,Samsung Arena SIM,2024,Windows,SFF,Intel,Intel i5-14654,2,6,12,2.6,3.6,NVIDIA,RTX 40 70,3,8,16,NVMe,512,2,OLED,24.0,2560x1440,60,0,0,450,Wi-Fi 6,5.2,12.0,36,2074.99
80002,Desktop,Gigabyte,Gigabyte Think YG6,2019,Windows,Mini-ITX,Intel,Intel i5-13924,2,8,16,2.6,3.5,AMD,RX 7000 70,3,8,16,NVMe,256,2,IPS,32.0,1920x1080,165,0,0,650,Wi-Fi 5,5.1,6.0,24,1311.99
43669,Desktop,ASUS,ASUS Station ZD2,2024,Windows,SFF,AMD,AMD Ryzen 5 3168,2,6,12,2.6,3.6,NVIDIA,RTX 40 60,2,6,16,SSD,512,1,LED,27.0,2560x1440,120,0,0,450,Wi-Fi 6,5.0,12.0,12,1339.99
26136,Laptop,Razer,Razer Think YUM,2022,macOS,Gaming,Intel,Intel i3-10883,1,4,8,2.0,2.9,Intel,Arc A380,2,2,8,NVMe,256,2,IPS,13.3,2560x1600,60,60,120,0,Wi-Fi 6,5.0,1.12,36,1582.99
47587,Laptop,Lenovo,Lenovo Creator H9S,2024,Windows,Ultrabook,AMD,AMD Ryzen 5 3761,2,8,16,2.2,3.2,Apple,Apple Integrated,1,0,8,HDD,512,1,QLED,15.6,1920x1080,120,50,180,0,Wi-Fi 6,5.2,1.5,36,1417.99
82931,Laptop,ASUS,ASUS Think 85H,2021,Windows,Mainstream,Intel,Intel i5-10225,3,8,14,2.4,3.4,AMD,RX 6000 60,2,6,16,SSD,512,1,LED,13.3,2560x1600,60,60,90,0,Wi-Fi 6E,5.2,1.32,36,1459.99
80457,Laptop,Dell,Dell Zen 8PX,2022,ChromeOS,Mainstream,AMD,AMD Ryzen 3 5634,1,4,8,2.0,2.9,NVIDIA,RTX 30 50,1,4,8,NVMe,256,2,VA,13.3,1920x1080,60,80,65,0,Wi-Fi 6,5.2,1.32,48,790.99
89070,Desktop,Samsung,Samsung Think B6A,2024,Windows,Micro-ATX,Intel,Intel i3-13576,1,4,8,2.4,3.3,AMD,RX 5000 50,1,4,8,HDD,512,3,IPS,27.0,1920x1080,60,0,0,650,Wi-Fi 6E,5.0,4.0,12,885.99
6559,Laptop,Acer,Acer Think 9E3,2025,Windows,2-in-1,Intel,Intel i7-10341,5,16,32,2.8,3.7,NVIDIA,RTX 40 70,3,8,64,Hybrid,512,1,QLED,14.0,2880x1800,120,99,90,0,Wi-Fi 6,5.2,1.57,12,2089.99
1255,Desktop,Razer,Razer Creator HNU,2018,Windows,ATX,Intel,Intel i3-10715,1,4,8,2.4,3.4,NVIDIA,RTX 30 50,1,4,24,Hybrid,1024,3,LED,32.0,2560x1440,120,0,0,1000,Wi-Fi 6E,5.3,5.0,12,1193.99
18948,Laptop,Gigabyte,Gigabyte Creator D9C,2023,Windows,Gaming,Intel,Intel i5-10520,3,10,20,2.4,3.4,NVIDIA,RTX 40 80,4,10,32,NVMe,2048,1,QLED,15.6,1920x1080,144,56,65,0,Wi-Fi 6,5.2,2.0,24,2329.99
84473,Laptop,Dell,Dell Pro UZQ,2024,Windows,Ultrabook,Intel,Intel i7-12322,4,12,22,2.6,3.6,Intel,Arc A580,3,0,32,SSD,1024,1,LED,15.6,1920x1080,60,70,90,0,Wi-Fi 6,5.1,1.7,24,1888.99
16409,Laptop,HP,HP Blade BHH,2024,Windows,Gaming,AMD,AMD Ryzen 7 4150,4,14,28,2.6,3.5,NVIDIA,RTX 30 80,4,10,64,HDD,512,1,OLED,16.0,2880x1800,60,80,65,0,Wi-Fi 6E,5.2,1.33,48,2595.99
48386,Laptop,HP,HP Legion 1OM,2024,macOS,Gaming,Intel,Intel i5-10875,3,8,16,2.4,3.3,Intel,Arc A580,3,2,32,SSD,1024,1,OLED,16.0,1920x1080,60,60,120,0,Wi-Fi 7,4.2,1.73,24,2497.99
13614,Desktop,Razer,Razer Pro MHT,2025,Windows,ATX,Intel,Intel i3-10826,1,6,12,2.4,3.3,Intel,Arc A310,1,0,8,NVMe,256,2,Mini-LED,32.0,2560x1440,120,0,0,550,Wi-Fi 6,5.2,8.0,48,1196.99
23200,Laptop,Acer,Acer Air 1QE,2024,Windows,Mainstream,AMD,AMD Ryzen 5 3841,2,6,12,2.2,3.0,AMD,RX 7000 60,2,6,16,SSD,4096,1,IPS,15.6,3840x2160,60,56,90,0,Wi-Fi 6,5.2,1.3,12,1726.99
69199,Laptop,Apple,Apple Air OJH,2025,macOS,Gaming,Apple,Apple M1 Max,3,8,8,2.4,3.4,Apple,Apple Integrated,3,6,32,SSD,256,2,QLED,15.6,1920x1080,240,60,120,0,Wi-Fi 6E,5.1,1.5,24,2394.99
30039,Desktop,Lenovo,Lenovo Creator BG2,2024,Windows,ATX,AMD,AMD Ryzen 5 6385,2,8,16,2.6,3.6,NVIDIA,RTX 30 50,1,4,8,NVMe,512,2,Mini-LED,24.0,2560x1440,90,0,0,1200,Wi-Fi 7,4.2,9.0,12,1309.99
81561,Desktop,Dell,Dell Strix LQ3,2022,ChromeOS,Micro-ATX,Intel,Intel i7-13378,5,16,32,3.2,4.0,NVIDIA,RTX 40 90,6,16,96,NVMe,512,2,Mini-LED,32.0,1920x1080,60,0,0,650,Wi-Fi 6E,5.1,10.0,12,2196.99
97514,Laptop,Lenovo,Lenovo Pro 98J,2024,macOS,Workstation,Intel,Intel i5-11970,3,8,14,2.4,3.2,NVIDIA,RTX 40 60,2,6,16,NVMe,512,1,LED,13.3,3840x2160,90,70,65,0,Wi-Fi 6,5.1,1.32,12,2620.99
5343,Laptop,Apple,Apple Think NEO,2025,Windows,Gaming,Apple,Apple M1,2,8,8,2.2,3.0,Apple,Apple Integrated,1,0,8,SSD,512,1,Mini-LED,15.6,2560x1600,120,70,45,0,Wi-Fi 6,5.3,1.1,12,1807.99
56709,Desktop,Acer,Acer Creator JHY,2021,macOS,Full-Tower,AMD,AMD Ryzen 5 4205,3,8,16,2.8,3.7,Intel,Arc B700,4,4,40,HDD,512,1,LED,27.0,3840x2160,60,0,0,450,Wi-Fi 6,5.1,6.0,36,1800.99
16393,Desktop,HP,HP Pro VTV,2025,macOS,Full-Tower,AMD,AMD Ryzen 7 5299,5,16,32,3.2,4.1,NVIDIA,RTX 40 80,4,10,64,NVMe,512,2,LED,32.0,3840x2160,90,0,0,650,Wi-Fi 6,5.1,6.0,36,2721.99
16187,Desktop,MSI,MSI Creator MJQ,2021,Windows,ATX,Intel,Intel i5-14743,2,8,16,2.6,3.5,NVIDIA,RTX 40 60,2,6,16,Hybrid,256,4,LED,27.0,3440x1440,120,0,0,750,Wi-Fi 6,5.1,5.0,24,1293.99
70919,Laptop,Samsung,Samsung Zen J2O,2022,Windows,Gaming,Intel,Intel i3-14888,1,4,8,2.0,2.8,AMD,RX 6000 50,1,4,8,SSD,1024,1,Mini-LED,14.0,3840x2160,60,99,90,0,Wi-Fi 6E,5.1,1.57,24,1560.99
